userId,movieId,rating,timestamp,,
29,176,3,875635962,29,5
29,181,5,875635757,29,5
29,183,4,875636014,29,5
29,185,3,875720692,29,5
29,186,5,875636375,29,5
29,189,5,878844495,29,5
29,194,4,878845197,29,5
29,200,2,875720717,29,5
29,204,4,875636675,29,5
29,208,4,875636675,29,5
29,209,5,875636571,29,5
29,210,3,875636099,29,5
29,211,4,875636631,29,5
29,214,3,875637485,29,5
29,216,1,875720967,29,5
29,219,3,875720744,29,5
29,222,4,875635174,29,5
29,225,2,875635723,29,5
29,226,3,875635962,29,5
29,227,4,875636099,29,5
29,228,5,875636070,29,5
29,229,2,875635947,29,5
29,230,3,875636070,29,5
29,231,2,875635947,29,5
29,233,4,875729064,29,5
29,234,2,875720692,29,5
29,235,4,875635384,29,5
29,239,4,875636655,29,5
29,241,1,875720948,29,5
29,243,1,878844164,29,5
29,250,3,875635265,29,5
29,257,5,875635239,29,5
29,259,1,878844208,29,5
29,267,4,875635064,29,5
30,1,4,883599478,30,6
30,7,2,883599102,30,6
30,8,4,883600657,30,6
30,9,4,883599205,30,6
30,12,4,883601053,30,6
30,13,2,883599400,30,6
30,14,5,883599249,30,6
30,15,3,883599302,30,6
30,19,4,883602965,30,6
30,21,3,883600152,30,6
30,22,3,883602048,30,6
30,23,4,883601365,30,6
30,28,2,883603013,30,6
30,32,4,883601311,30,6
30,47,3,883600943,30,6
30,50,4,883600842,30,6
30,56,4,883601277,30,6
30,59,5,883601713,30,6
30,64,4,883600597,30,6
30,69,3,883601277,30,6
30,70,3,883601427,30,6
30,71,4,883601053,30,6
30,79,3,883600747,30,6
30,81,4,883602283,30,6
30,86,3,883603013,30,6
30,87,4,883602174,30,6
30,89,4,883600842,30,6
30,95,2,883602133,30,6
30,98,5,883600680,30,6
30,100,5,883599176,30,6
30,111,2,883599478,30,6
30,117,2,883599431,30,6
30,124,5,883599228,30,6
30,125,3,883599670,30,6
30,127,5,883599134,30,6
30,131,5,883602048,30,6
30,132,5,883602422,30,6
30,133,4,883601459,30,6
30,134,5,883602283,30,6
30,135,5,883600747,30,6
30,136,5,883600842,30,6
30,137,5,883599327,30,6
30,143,2,883601053,30,6
30,151,3,883599558,30,6
30,153,4,883603013,30,6
30,154,3,883602730,30,6
30,156,3,883602212,30,6
30,165,5,883600747,30,6
30,166,4,883601426,30,6
30,168,4,883602865,30,6
30,169,4,883600943,30,6
30,170,4,883602574,30,6
30,173,5,883602462,30,6
30,174,4,883600985,30,6
30,175,4,883601426,30,6
30,177,4,883600818,30,6
30,178,4,883600785,30,6
30,180,4,883601311,30,6
30,182,4,883268776,30,6
30,183,4,883601311,30,6
30,185,5,883601393,30,6
30,186,4,883602730,30,6
30,187,4,883600914,30,6
30,188,3,883602462,30,6
30,189,3,883601365,30,6
30,191,4,883601088,30,6
30,192,4,883600914,30,6
30,193,3,883601529,30,6
30,194,4,883601365,30,6
30,195,4,883602283,30,6
30,197,5,883601203,30,6
30,199,4,883601203,30,6
30,200,3,883602422,30,6
30,202,3,883602690,30,6
30,203,3,883602864,30,6
30,204,3,883601277,30,6
30,205,3,883600878,30,6
30,208,4,883602422,30,6
30,209,4,883601713,30,6
30,211,5,883601155,30,6
30,213,4,883602462,30,6
30,216,5,883601500,30,6
30,221,4,883599431,30,6
30,223,4,883600747,30,6
30,237,2,883599914,30,6
30,238,5,883601713,30,6
30,242,4,883268170,30,6
30,246,3,883599509,30,6
30,248,3,883598981,30,6
30,257,2,883599478,30,6
30,258,2,883268278,30,6
30,259,1,883268375,30,6
30,261,3,883268522,30,6
30,268,3,883268406,30,6
30,269,4,883268222,30,6
30,272,4,883717304,30,6
30,274,4,883602501,30,6
30,275,4,883599102,30,6
30,276,2,883599134,30,6
30,284,2,883599590,30,6
30,285,3,883599431,30,6
30,286,2,883268170,30,6
30,293,3,883599327,30,6
30,294,2,883599938,30,6
30,297,3,883599134,30,6
30,298,3,883599558,30,6
31,4,5,891351772,31,7
31,7,5,891352220,31,7
31,8,5,891351328,31,7
31,9,5,891351432,31,7
31,10,4,891352864,31,7
31,11,3,891352451,31,7
31,12,5,892135346,31,7
31,22,5,891351121,31,7
31,23,3,891351383,31,7
31,25,3,891352451,31,7
31,27,4,891352692,31,7
31,28,5,891352341,31,7
31,29,3,891353828,31,7
31,31,4,892134959,31,7
31,32,4,891350932,31,7
31,39,5,891353614,31,7
31,44,5,891351728,31,7
31,47,5,891352692,31,7
31,50,5,891351042,31,7
31,51,2,891352984,31,7
31,52,4,891353801,31,7
31,53,5,891354689,31,7
31,54,3,892132380,31,7
31,56,5,891351432,31,7
31,62,3,891354499,31,7
31,64,5,891350756,31,7
31,68,4,891351547,31,7
31,69,5,891351728,31,7
31,70,1,891352557,31,7
31,71,5,891352692,31,7
31,72,5,891353977,31,7
31,73,3,892133154,31,7
31,77,5,891353325,31,7
31,78,3,891354165,31,7
31,79,4,891352261,31,7
31,80,4,891354381,31,7
31,81,5,891352626,31,7
31,82,3,891351471,31,7
31,86,4,891350810,31,7
31,89,5,891351082,31,7
31,90,3,891352984,31,7
31,91,3,891353860,31,7
31,92,5,891352010,31,7
31,93,5,891351042,31,7
31,96,5,891351383,31,7
31,97,5,891351201,31,7
31,98,4,891351002,31,7
31,99,5,891352557,31,7
31,100,5,891351082,31,7
31,101,5,891350966,31,7
31,106,4,891353892,31,7
31,118,2,891353411,31,7
31,121,5,891352904,31,7
31,125,4,891353192,31,7
31,126,3,891353254,31,7
31,127,5,891351728,31,7
31,131,5,891352383,31,7
31,132,5,891351287,31,7
31,133,5,891353192,31,7
31,134,4,892134959,31,7
31,135,5,891351547,31,7
31,136,5,891351813,31,7
31,139,3,891354729,31,7
31,140,5,891353124,31,7
31,141,5,891353444,31,7
31,142,3,891354090,31,7
31,143,3,892132627,31,7
31,144,5,891351201,31,7
31,145,1,891354530,31,7
31,151,4,891352749,31,7
31,152,4,891351851,31,7
31,153,5,891352220,31,7
31,154,5,891353124,31,7
31,156,5,891351653,31,7
31,157,5,891352059,31,7
31,161,3,891352489,31,7
31,162,5,891353444,31,7
31,163,4,891353444,31,7
31,164,5,891351813,31,7
31,166,3,891351585,31,7
31,168,5,891351509,31,7
31,171,3,891351287,31,7
31,172,4,891350965,31,7
31,173,5,891351002,31,7
31,174,5,891350757,31,7
31,175,5,892133057,31,7
31,176,3,891350782,31,7
31,177,4,891352904,31,7
31,178,4,891350932,31,7
31,179,5,891352303,31,7
31,180,5,891350782,31,7
31,181,3,891351287,31,7
31,182,4,891350965,31,7
31,183,4,891351624,31,7
31,185,5,892135346,31,7
31,186,4,891350900,31,7
31,187,4,891350757,31,7
31,188,5,891352778,31,7
31,190,5,891351728,31,7
31,191,5,891351201,31,7
31,192,4,891352010,31,7
31,193,5,892135346,31,7
31,194,5,891351851,31,7
31,195,5,891352626,31,7
31,196,5,891351432,31,7
31,197,4,891351082,31,7
31,198,3,891351685,31,7
31,199,5,892135346,31,7
31,200,5,891353543,31,7
31,201,2,891351471,31,7
31,202,3,891352947,31,7
31,203,5,891352178,31,7
31,204,5,891351121,31,7
31,205,5,891351585,31,7
31,207,4,891352526,31,7
31,208,5,891352220,31,7
31,210,4,891352904,31,7
31,211,5,891352557,31,7
31,212,1,891353051,31,7
31,213,3,891351686,31,7
31,214,5,891352384,31,7
31,215,4,891351624,31,7
31,216,4,891350900,31,7
31,217,4,891352778,31,7
31,219,1,892131924,31,7
31,223,5,891351328,31,7
31,226,5,891353614,31,7
31,227,3,892132317,31,7
31,228,4,891350845,31,7
31,229,3,891352384,31,7
31,230,3,891353326,31,7
31,231,3,892132885,31,7
31,232,3,891353766,31,7
31,234,5,891351041,31,7
31,237,5,891351772,31,7
31,238,5,891351814,31,7
31,241,4,891354053,31,7
31,258,4,892135277,31,7
31,259,3,891350464,31,7
31,260,1,892130982,31,7
31,264,4,891350703,31,7
31,265,5,891350845,31,7
31,266,4,891350703,31,7
31,268,3,891350703,31,7
31,269,3,891349991,31,7
31,273,3,891351547,31,7
31,275,4,891352831,31,7
31,281,3,891353710,31,7
31,285,5,891351813,31,7
31,286,4,891350703,31,7
31,288,4,891350703,31,7
31,294,1,892130809,31,7
31,300,4,891350703,31,7
32,7,3,879362287,32,8
32,11,3,879362233,32,8
32,22,5,879362183,32,8
32,50,5,879362124,32,8
32,55,5,879362286,32,8
32,56,5,879362183,32,8
32,79,4,879362286,32,8
32,82,5,879362356,32,8
32,89,4,879362124,32,8
32,96,3,879362183,32,8
32,127,5,879362123,32,8
32,144,5,879362286,32,8
32,172,5,879362123,32,8
32,174,5,879362183,32,8
32,176,5,879362233,32,8
32,177,4,879362233,32,8
32,181,4,879362183,32,8
32,182,5,879362183,32,8
32,183,5,879362233,32,8
32,187,4,879362123,32,8
32,188,5,879362356,32,8
32,190,4,879362183,32,8
32,195,5,879362287,32,8
32,210,4,879362287,32,8
32,222,5,879362356,32,8
32,227,4,879362423,32,8
32,228,5,879362286,32,8
32,229,5,879362356,32,8
32,233,4,879362423,32,8
32,241,4,879362423,32,8
32,243,2,879361732,32,8
32,258,5,879361482,32,8
32,259,1,879361604,32,8
32,260,3,879361665,32,8
32,273,3,879362287,32,8
32,294,3,879361521,32,8
33,6,5,886960055,33,9
33,7,4,886960030,33,9
33,50,5,886960055,33,9
33,201,5,886960055,33,9
33,242,4,886958715,33,9
33,276,4,886959423,33,9
33,286,5,886960055,33,9
33,294,4,886959453,33,9
33,298,5,886960055,33,9
34,1,4,877888877,34,10
34,4,4,877889130,34,10
34,7,4,877892210,34,10
34,9,4,877889005,34,10
34,11,4,877888677,34,10
34,12,5,877886911,34,10
34,13,3,877892050,34,10
34,16,4,877888877,34,10
34,22,5,877888812,34,10
34,23,5,877886911,34,10
34,32,4,877886661,34,10
34,33,4,877893020,34,10
34,40,4,877892438,34,10
34,48,4,877889058,34,10
34,50,5,877888545,34,10
34,56,5,877886598,34,10
34,59,4,877886722,34,10
34,60,3,877892110,34,10
34,64,4,877886598,34,10
34,69,4,877889131,34,10
34,70,4,877891747,34,10
34,82,4,877886912,34,10
34,85,4,877892438,34,10
34,93,4,877892160,34,10
34,98,4,877889261,34,10
34,99,5,877889130,34,10
34,100,5,877891747,34,10
34,116,4,877888944,34,10
34,124,5,877888545,34,10
34,127,5,877886661,34,10
34,129,4,877891966,34,10
34,132,5,877893020,34,10
34,133,5,877891904,34,10
34,134,5,877889131,34,10
34,135,5,877889004,34,10
34,137,4,877889186,34,10
34,144,4,877892110,34,10
34,153,4,877886722,34,10
34,155,4,877889186,34,10
34,156,4,877886846,34,10
34,157,5,877889004,34,10
34,160,4,877888944,34,10
34,161,4,877892050,34,10
34,162,4,877892210,34,10
34,164,4,877889333,34,10
34,168,4,877888812,34,10
34,170,4,877889333,34,10
34,174,4,877886661,34,10
34,175,3,877888677,34,10
34,176,4,877889130,34,10
34,178,5,877888677,34,10
34,179,5,877889004,34,10
34,180,5,877889333,34,10
34,182,5,877888876,34,10
34,183,5,877893020,34,10
34,185,5,877888876,34,10
34,186,4,877886722,34,10
34,191,5,877888613,34,10
34,192,4,877891966,34,10
34,194,4,877886661,34,10
34,195,4,877889130,34,10
34,197,5,877888944,34,10
34,198,3,877889005,34,10
34,199,4,877892050,34,10
34,200,5,877889261,34,10
34,203,4,877891967,34,10
34,205,5,877888812,34,10
34,211,5,877889130,34,10
34,216,4,877889333,34,10
34,218,4,877889261,34,10
34,221,4,877888677,34,10
34,223,5,877888545,34,10
34,230,4,877892210,34,10
34,234,4,877888877,34,10
34,238,4,877892276,34,10
34,245,4,877886281,34,10
34,269,4,877886162,34,10
34,273,4,877888613,34,10
34,274,4,877889333,34,10
34,275,4,877888677,34,10
34,276,4,877891904,34,10
34,283,4,877892276,34,10
34,285,5,877889186,34,10
34,286,4,877886162,34,10
34,289,4,877886223,34,10
34,294,3,879163524,34,10
35,8,4,891904949,35,11
35,9,5,891902970,35,11
35,11,2,891904271,35,11
35,12,2,891904194,35,11
35,15,5,891903067,35,11
35,22,4,891904241,35,11
35,24,3,891904016,35,11
35,25,3,891903836,35,11
35,28,5,891904241,35,11
35,29,3,891904805,35,11
35,38,3,891905936,35,11
35,39,3,891905824,35,11
35,40,3,891905279,35,11
35,42,3,891905058,35,11
35,47,4,891904551,35,11
35,51,4,891906439,35,11
35,52,3,891904335,35,11
35,54,3,891905936,35,11
35,56,4,891904949,35,11
35,57,2,891904552,35,11
35,58,3,891904596,35,11
35,69,3,891904270,35,11
35,70,4,891904573,35,11
35,79,4,891905783,35,11
35,83,5,891904335,35,11
35,86,4,891904551,35,11
35,88,3,891905003,35,11
35,90,2,891905298,35,11
35,94,3,891905324,35,11
35,97,4,891904300,35,11
35,98,2,891905783,35,11
35,100,4,891902718,35,11
35,107,4,891903276,35,11
35,109,3,891903836,35,11
35,110,3,891905324,35,11
35,111,4,891903862,35,11
35,120,2,891903935,35,11
35,121,3,891902745,35,11
35,123,3,891902745,35,11
35,125,4,891903108,35,11
35,135,4,891904335,35,11
35,168,3,891904949,35,11
35,173,5,891904920,35,11
35,175,3,891904551,35,11
35,176,3,891905783,35,11
35,180,2,891904335,35,11
35,185,4,891905783,35,11
35,190,3,891904174,35,11
35,191,4,891904270,35,11
35,194,4,891904920,35,11
35,196,5,891904270,35,11
35,203,4,891905856,35,11
35,204,3,891904920,35,11
35,208,4,891905032,35,11
35,211,3,891905003,35,11
35,213,4,891906389,35,11
35,215,3,891904389,35,11
35,216,3,891904949,35,11
35,222,3,891902718,35,11
35,227,3,891905896,35,11
35,228,3,891905824,35,11
35,229,4,891905878,35,11
35,230,4,891905783,35,11
35,237,4,891903005,35,11
35,238,3,891905032,35,11
35,239,4,891904617,35,11
35,241,4,891906389,35,11
35,258,5,891901696,35,11
35,259,3,891902270,35,11
35,260,1,891902426,35,11
35,268,5,891901652,35,11
35,274,3,891906510,35,11
35,277,5,891903226,35,11
35,286,5,891901606,35,11
35,290,3,891903877,35,11
35,291,4,891902815,35,11
35,300,3,891902092,35,11
36,4,5,879960826,36,12
36,15,5,879959670,36,12
36,28,5,879958969,36,12
36,50,4,879959044,36,12
36,69,5,879958902,36,12
36,71,4,879959635,36,12
36,82,4,879959610,36,12
36,88,5,879960826,36,12
36,96,4,879959583,36,12
36,97,5,879960826,36,12
36,98,5,879959068,36,12
36,127,4,879959488,36,12
36,132,5,879959465,36,12
36,133,4,879959670,36,12
36,143,5,879959635,36,12
36,157,5,879959138,36,12
36,159,4,879959306,36,12
36,161,5,879959553,36,12
36,168,4,879959513,36,12
36,170,4,879959374,36,12
36,172,4,879959088,36,12
36,174,5,879958969,36,12
36,191,5,879960801,36,12
36,195,4,879959670,36,12
36,196,5,879959553,36,12
36,200,1,879959610,36,12
36,202,4,879959514,36,12
36,203,3,879959583,36,12
36,204,5,879960826,36,12
36,215,4,879959553,36,12
36,216,5,879960826,36,12
36,228,4,879959465,36,12
36,238,5,879960826,36,12
36,242,5,879960826,36,12
36,276,4,879959488,36,12
36,282,5,879960679,36,12
36,300,4,879958639,36,12
37,1,3,882140487,37,13
37,2,3,882397650,37,13
37,4,5,882141306,37,13
37,5,1,882396869,37,13
37,7,2,882396790,37,13
37,8,4,882140001,37,13
37,9,3,882140205,37,13
37,11,1,882397146,37,13
37,12,5,881515011,37,13
37,13,5,882141617,37,13
37,14,4,884538727,37,13
37,17,1,882396954,37,13
37,21,3,882399040,37,13
37,22,4,882140487,37,13
37,23,5,882139937,37,13
37,24,1,882397741,37,13
37,25,1,882141686,37,13
37,27,3,882397833,37,13
37,28,5,882398814,37,13
37,29,2,882397833,37,13
37,32,4,882140286,37,13
37,33,5,882397581,37,13
37,37,1,882397011,37,13
37,38,3,882397974,37,13
37,39,3,882397581,37,13
37,40,2,886302815,37,13
37,42,4,882141393,37,13
37,45,3,882139863,37,13
37,48,5,882139863,37,13
37,49,4,882399419,37,13
37,50,5,882140001,37,13
37,51,3,882399419,37,13
37,53,1,882396955,37,13
37,56,5,881515011,37,13
37,58,4,882139966,37,13
37,59,4,882140425,37,13
37,60,4,884538767,37,13
37,61,4,882140552,37,13
37,62,5,882397833,37,13
37,64,5,882140037,37,13
37,66,3,882141485,37,13
37,67,1,882141686,37,13
37,68,3,882397741,37,13
37,69,4,884538766,37,13
37,70,3,882140691,37,13
37,71,4,882398654,37,13
37,72,4,882141727,37,13
37,73,3,882141485,37,13
37,78,1,882399218,37,13
37,79,3,882139746,37,13
37,82,2,882397503,37,13
37,83,2,886303585,37,13
37,86,1,881515348,37,13
37,87,5,882398814,37,13
37,88,4,882141485,37,13
37,89,4,882139717,37,13
37,90,3,882141872,37,13
37,91,2,882398724,37,13
37,92,3,882397271,37,13
37,94,3,882142057,37,13
37,95,5,882140104,37,13
37,96,4,882140104,37,13
37,97,4,882399357,37,13
37,98,4,881515011,37,13
37,99,4,882398654,37,13
37,100,5,882140166,37,13
37,109,4,882141306,37,13
37,110,3,882141130,37,13
37,111,5,882140588,37,13
37,116,5,882140455,37,13
37,117,3,882398138,37,13
37,118,4,882397581,37,13
37,121,5,882397503,37,13
